xcen,ycen,sxx,syy,sxy                                                     
8.6500E+001,5.1500E+001,-8.8616E+006,-2.6421E+007,7.3936E+004           
8.6500E+001,5.2500E+001,-8.8557E+006,-2.6419E+007,5.0497E+004           
8.6500E+001,5.3500E+001,-8.8457E+006,-2.6421E+007,2.9234E+004           
8.6500E+001,5.4500E+001,-8.8328E+006,-2.6422E+007,9.8581E+003           
8.6500E+001,5.5500E+001,-8.8173E+006,-2.6424E+007,-6.9035E+003          
8.6500E+001,5.6500E+001,-8.8004E+006,-2.6429E+007,-2.2863E+004          
8.6500E+001,5.7500E+001,-8.7813E+006,-2.6433E+007,-3.5120E+004          
8.6500E+001,5.8500E+001,-8.7612E+006,-2.6436E+007,-4.3167E+004          
8.6500E+001,5.9500E+001,-8.7400E+006,-2.6439E+007,-5.0094E+004          
8.6500E+001,6.0500E+001,-8.7197E+006,-2.6444E+007,-5.3840E+004          
8.6500E+001,6.1500E+001,-8.6993E+006,-2.6446E+007,-5.4552E+004          
8.6500E+001,6.2500E+001,-8.6788E+006,-2.6446E+007,-5.3054E+004          
8.6500E+001,6.3500E+001,-8.6606E+006,-2.6446E+007,-4.9161E+004          
8.6500E+001,6.4500E+001,-8.6433E+006,-2.6443E+007,-4.1421E+004          
8.6500E+001,6.5500E+001,-8.6273E+006,-2.6440E+007,-3.2748E+004          
8.6500E+001,6.6500E+001,-8.6142E+006,-2.6436E+007,-2.2783E+004          
8.6500E+001,6.7500E+001,-8.6023E+006,-2.6430E+007,-1.0780E+004          
8.6500E+001,6.8500E+001,-8.5930E+006,-2.6423E+007,1.8541E+003           
8.6500E+001,6.9500E+001,-8.5860E+006,-2.6413E+007,1.4785E+004           
8.6500E+001,7.0500E+001,-8.5807E+006,-2.6403E+007,2.8439E+004           
8.6500E+001,7.1500E+001,-8.5773E+006,-2.6391E+007,4.2878E+004           
8.6500E+001,7.2500E+001,-8.5774E+006,-2.6379E+007,5.6246E+004           
8.6500E+001,7.3500E+001,-8.5784E+006,-2.6364E+007,6.9067E+004           
8.6500E+001,7.4500E+001,-8.5810E+006,-2.6350E+007,8.1573E+004           
8.6500E+001,7.5500E+001,-8.5856E+006,-2.6334E+007,9.3501E+004           
8.6500E+001,7.6500E+001,-8.5909E+006,-2.6317E+007,1.0442E+005           
8.6500E+001,7.7500E+001,-8.5982E+006,-2.6301E+007,1.1404E+005           
8.6500E+001,7.8500E+001,-8.6070E+006,-2.6283E+007,1.2296E+005           
8.6500E+001,7.9500E+001,-8.6163E+006,-2.6265E+007,1.3056E+005           
8.6500E+001,8.0500E+001,-8.6267E+006,-2.6247E+007,1.3648E+005           
8.6500E+001,8.1500E+001,-8.6375E+006,-2.6228E+007,1.4126E+005           
8.6500E+001,8.2500E+001,-8.6483E+006,-2.6210E+007,1.4472E+005           
8.6500E+001,8.3500E+001,-8.6593E+006,-2.6193E+007,1.4614E+005           
8.6500E+001,8.4500E+001,-8.6707E+006,-2.6176E+007,1.4651E+005           
8.6500E+001,8.5500E+001,-8.6817E+006,-2.6158E+007,1.4483E+005           
8.6500E+001,8.6500E+001,-8.6923E+006,-2.6141E+007,1.4154E+005           
8.6500E+001,8.7500E+001,-8.7022E+006,-2.6124E+007,1.3751E+005           
8.6500E+001,8.8500E+001,-8.7116E+006,-2.6108E+007,1.3199E+005           
8.6500E+001,8.9500E+001,-8.7202E+006,-2.6093E+007,1.2517E+005           
8.6500E+001,9.0500E+001,-8.7274E+006,-2.6078E+007,1.1693E+005           
8.6500E+001,9.1500E+001,-8.7332E+006,-2.6064E+007,1.0757E+005           
8.6500E+001,9.2500E+001,-8.7374E+006,-2.6052E+007,9.7033E+004           
8.6500E+001,9.3500E+001,-8.7399E+006,-2.6040E+007,8.5781E+004           
8.6500E+001,9.4500E+001,-8.7399E+006,-2.6029E+007,7.3741E+004           
8.6500E+001,9.5500E+001,-8.7376E+006,-2.6020E+007,6.0935E+004           
8.6500E+001,9.6500E+001,-8.7322E+006,-2.6012E+007,4.7653E+004           
8.6500E+001,9.7500E+001,-8.7229E+006,-2.6006E+007,3.4122E+004           
8.6500E+001,9.8500E+001,-8.7104E+006,-2.6002E+007,2.0293E+004           
8.6500E+001,9.9500E+001,-8.6936E+006,-2.6000E+007,6.7988E+003          
8.7500E+001,5.0000E-001,-8.6723E+006,-2.6403E+007,-8.0546E+002           
8.7500E+001,1.5000E+000,-8.6720E+006,-2.6404E+007,-1.8255E+003           
8.7500E+001,2.5000E+000,-8.6709E+006,-2.6405E+007,-2.9719E+003           
8.7500E+001,3.5000E+000,-8.6695E+006,-2.6407E+007,-3.8553E+003           
8.7500E+001,4.5000E+000,-8.6671E+006,-2.6409E+007,-3.7142E+003           
8.7500E+001,5.5000E+000,-8.6639E+006,-2.6411E+007,-4.1210E+003           
8.7500E+001,6.5000E+000,-8.6608E+006,-2.6415E+007,-4.0991E+003           
8.7500E+001,7.5000E+000,-8.6576E+006,-2.6419E+007,-3.1790E+003           
8.7500E+001,8.5000E+000,-8.6541E+006,-2.6423E+007,-2.7684E+003           
8.7500E+001,9.5000E+000,-8.6498E+006,-2.6428E+007,-1.3560E+003          
8.7500E+001,1.0500E+001,-8.6453E+006,-2.6434E+007,9.9311E+002           
8.7500E+001,1.1500E+001,-8.6396E+006,-2.6439E+007,3.9225E+003           
8.7500E+001,1.2500E+001,-8.6347E+006,-2.6446E+007,7.4342E+003           
8.7500E+001,1.3500E+001,-8.6294E+006,-2.6452E+007,1.1390E+004           
8.7500E+001,1.4500E+001,-8.6234E+006,-2.6459E+007,1.6569E+004           
8.7500E+001,1.5500E+001,-8.6178E+006,-2.6466E+007,2.3672E+004           
8.7500E+001,1.6500E+001,-8.6125E+006,-2.6473E+007,3.1187E+004           
8.7500E+001,1.7500E+001,-8.6063E+006,-2.6480E+007,3.9318E+004           
8.7500E+001,1.8500E+001,-8.6007E+006,-2.6488E+007,4.7784E+004           
8.7500E+001,1.9500E+001,-8.5958E+006,-2.6495E+007,5.7197E+004           
8.7500E+001,2.0500E+001,-8.5908E+006,-2.6501E+007,6.7375E+004           
8.7500E+001,2.1500E+001,-8.5859E+006,-2.6508E+007,7.8822E+004           
8.7500E+001,2.2500E+001,-8.5821E+006,-2.6514E+007,9.1576E+004           
8.7500E+001,2.3500E+001,-8.5796E+006,-2.6521E+007,1.0451E+005           
8.7500E+001,2.4500E+001,-8.5774E+006,-2.6526E+007,1.1774E+005           
8.7500E+001,2.5500E+001,-8.5765E+006,-2.6531E+007,1.3082E+005           
8.7500E+001,2.6500E+001,-8.5763E+006,-2.6536E+007,1.4553E+005           
8.7500E+001,2.7500E+001,-8.5772E+006,-2.6538E+007,1.6092E+005           
8.7500E+001,2.8500E+001,-8.5814E+006,-2.6542E+007,1.7463E+005           
8.7500E+001,2.9500E+001,-8.5867E+006,-2.6543E+007,1.8920E+005           
8.7500E+001,3.0500E+001,-8.5936E+006,-2.6544E+007,2.0264E+005           
8.7500E+001,3.1500E+001,-8.6017E+006,-2.6542E+007,2.1518E+005           
8.7500E+001,3.2500E+001,-8.6112E+006,-2.6539E+007,2.2672E+005           
8.7500E+001,3.3500E+001,-8.6215E+006,-2.6536E+007,2.3841E+005           
8.7500E+001,3.4500E+001,-8.6336E+006,-2.6529E+007,2.4757E+005           
8.7500E+001,3.5500E+001,-8.6481E+006,-2.6523E+007,2.5516E+005           
8.7500E+001,3.6500E+001,-8.6637E+006,-2.6516E+007,2.6079E+005           
8.7500E+001,3.7500E+001,-8.6809E+006,-2.6507E+007,2.6468E+005           
8.7500E+001,3.8500E+001,-8.6982E+006,-2.6499E+007,2.6546E+005           
8.7500E+001,3.9500E+001,-8.7157E+006,-2.6489E+007,2.6372E+005           
8.7500E+001,4.0500E+001,-8.7346E+006,-2.6476E+007,2.6004E+005           
8.7500E+001,4.1500E+001,-8.7526E+006,-2.6464E+007,2.5322E+005           
8.7500E+001,4.2500E+001,-8.7699E+006,-2.6455E+007,2.4278E+005           
8.7500E+001,4.3500E+001,-8.7860E+006,-2.6443E+007,2.3033E+005           
8.7500E+001,4.4500E+001,-8.8009E+006,-2.6431E+007,2.1563E+005           
8.7500E+001,4.5500E+001,-8.8135E+006,-2.6420E+007,1.9900E+005           
8.7500E+001,4.6500E+001,-8.8245E+006,-2.6413E+007,1.8034E+005           
8.7500E+001,4.7500E+001,-8.8339E+006,-2.6405E+007,1.5986E+005           
8.7500E+001,4.8500E+001,-8.8399E+006,-2.6398E+007,1.3765E+005           
8.7500E+001,4.9500E+001,-8.8422E+006,-2.6394E+007,1.1551E+005           
8.7500E+001,5.0500E+001,-8.8415E+006,-2.6389E+007,9.3149E+004           
8.7500E+001,5.1500E+001,-8.8389E+006,-2.6385E+007,7.0981E+004           
8.7500E+001,5.2500E+001,-8.8334E+006,-2.6382E+007,4.9655E+004           
8.7500E+001,5.3500E+001,-8.8265E+006,-2.6384E+007,2.9331E+004           
8.7500E+001,5.4500E+001,-8.8145E+006,-2.6385E+007,1.1511E+004           
8.7500E+001,5.5500E+001,-8.8006E+006,-2.6386E+007,-5.8535E+003          
8.7500E+001,5.6500E+001,-8.7867E+006,-2.6389E+007,-2.0948E+004          
8.7500E+001,5.7500E+001,-8.7697E+006,-2.6391E+007,-3.2654E+004          
8.7500E+001,5.8500E+001,-8.7519E+006,-2.6394E+007,-4.1080E+004          
8.7500E+001,5.9500E+001,-8.7340E+006,-2.6397E+007,-4.8229E+004          
8.7500E+001,6.0500E+001,-8.7166E+006,-2.6402E+007,-5.2547E+004          
8.7500E+001,6.1500E+001,-8.6980E+006,-2.6403E+007,-5.3664E+004          
8.7500E+001,6.2500E+001,-8.6807E+006,-2.6404E+007,-5.2865E+004          
8.7500E+001,6.3500E+001,-8.6646E+006,-2.6404E+007,-5.0186E+004          
8.7500E+001,6.4500E+001,-8.6493E+006,-2.6403E+007,-4.3212E+004          
8.7500E+001,6.5500E+001,-8.6356E+006,-2.6400E+007,-3.6794E+004          
8.7500E+001,6.6500E+001,-8.6229E+006,-2.6397E+007,-2.8271E+004          
8.7500E+001,6.7500E+001,-8.6131E+006,-2.6393E+007,-1.8394E+004          
8.7500E+001,6.8500E+001,-8.6052E+006,-2.6387E+007,-6.0789E+003          
8.7500E+001,6.9500E+001,-8.5980E+006,-2.6378E+007,5.4545E+003           
8.7500E+001,7.0500E+001,-8.5932E+006,-2.6368E+007,1.8243E+004           
8.7500E+001,7.1500E+001,-8.5903E+006,-2.6359E+007,3.0443E+004           
8.7500E+001,7.2500E+001,-8.5892E+006,-2.6349E+007,4.2806E+004           
8.7500E+001,7.3500E+001,-8.5900E+006,-2.6336E+007,5.5390E+004           
8.7500E+001,7.4500E+001,-8.5920E+006,-2.6323E+007,6.7254E+004           
8.7500E+001,7.5500E+001,-8.5954E+006,-2.6309E+007,7.8000E+004           
8.7500E+001,7.6500E+001,-8.6011E+006,-2.6294E+007,8.8105E+004           
8.7500E+001,7.7500E+001,-8.6072E+006,-2.6279E+007,9.7192E+004           
8.7500E+001,7.8500E+001,-8.6143E+006,-2.6264E+007,1.0595E+005           
8.7500E+001,7.9500E+001,-8.6223E+006,-2.6247E+007,1.1341E+005           
8.7500E+001,8.0500E+001,-8.6312E+006,-2.6230E+007,1.1899E+005           
8.7500E+001,8.1500E+001,-8.6408E+006,-2.6213E+007,1.2354E+005           
8.7500E+001,8.2500E+001,-8.6505E+006,-2.6197E+007,1.2639E+005           
8.7500E+001,8.3500E+001,-8.6600E+006,-2.6181E+007,1.2784E+005           
8.7500E+001,8.4500E+001,-8.6697E+006,-2.6165E+007,1.2858E+005           
8.7500E+001,8.5500E+001,-8.6797E+006,-2.6149E+007,1.2742E+005           
8.7500E+001,8.6500E+001,-8.6887E+006,-2.6132E+007,1.2500E+005           
8.7500E+001,8.7500E+001,-8.6974E+006,-2.6117E+007,1.2143E+005           
8.7500E+001,8.8500E+001,-8.7056E+006,-2.6102E+007,1.1637E+005           
8.7500E+001,8.9500E+001,-8.7131E+006,-2.6088E+007,1.0996E+005           
8.7500E+001,9.0500E+001,-8.7192E+006,-2.6074E+007,1.0245E+005           
8.7500E+001,9.1500E+001,-8.7238E+006,-2.6061E+007,9.4038E+004           
8.7500E+001,9.2500E+001,-8.7272E+006,-2.6049E+007,8.4559E+004           
8.7500E+001,9.3500E+001,-8.7290E+006,-2.6038E+007,7.4632E+004           
8.7500E+001,9.4500E+001,-8.7288E+006,-2.6028E+007,6.3673E+004           
8.7500E+001,9.5500E+001,-8.7259E+006,-2.6019E+007,5.1940E+004           
8.7500E+001,9.6500E+001,-8.7201E+006,-2.6012E+007,4.0539E+004           
8.7500E+001,9.7500E+001,-8.7111E+006,-2.6006E+007,2.9082E+004           
8.7500E+001,9.8500E+001,-8.6983E+006,-2.6002E+007,1.7338E+004           
8.7500E+001,9.9500E+001,-8.6820E+006,-2.6000E+007,5.6942E+003          
8.8500E+001,5.0000E-001,-8.6711E+006,-2.6431E+007,-6.8166E+002           
8.8500E+001,1.5000E+000,-8.6704E+006,-2.6431E+007,-1.0806E+003           
8.8500E+001,2.5000E+000,-8.6697E+006,-2.6433E+007,-1.9529E+003           
8.8500E+001,3.5000E+000,-8.6684E+006,-2.6434E+007,-2.2486E+003           
8.8500E+001,4.5000E+000,-8.6664E+006,-2.6436E+007,-1.4550E+003           
8.8500E+001,5.5000E+000,-8.6638E+006,-2.6438E+007,-1.6279E+003           
8.8500E+001,6.5000E+000,-8.6609E+006,-2.6441E+007,-1.0637E+003           
8.8500E+001,7.5000E+000,-8.6581E+006,-2.6444E+007,-2.3855E+000           
8.8500E+001,8.5000E+000,-8.6551E+006,-2.6448E+007,1.3545E+003            
8.8500E+001,9.5000E+000,-8.6514E+006,-2.6453E+007,3.3627E+003           
8.8500E+001,1.0500E+001,-8.6472E+006,-2.6457E+007,6.1599E+003           
8.8500E+001,1.1500E+001,-8.6425E+006,-2.6461E+007,9.3232E+003           
8.8500E+001,1.2500E+001,-8.6379E+006,-2.6467E+007,1.2566E+004           
8.8500E+001,1.3500E+001,-8.6337E+006,-2.6472E+007,1.6751E+004           
8.8500E+001,1.4500E+001,-8.6294E+006,-2.6477E+007,2.2234E+004           
8.8500E+001,1.5500E+001,-8.6242E+006,-2.6483E+007,2.9566E+004           
8.8500E+001,1.6500E+001,-8.6185E+006,-2.6488E+007,3.7284E+004           
8.8500E+001,1.7500E+001,-8.6138E+006,-2.6493E+007,4.5192E+004           
8.8500E+001,1.8500E+001,-8.6095E+006,-2.6499E+007,5.3063E+004           
8.8500E+001,1.9500E+001,-8.6053E+006,-2.6504E+007,6.2300E+004           
8.8500E+001,2.0500E+001,-8.6011E+006,-2.6509E+007,7.2874E+004           
8.8500E+001,2.1500E+001,-8.5971E+006,-2.6514E+007,8.3813E+004           
8.8500E+001,2.2500E+001,-8.5941E+006,-2.6518E+007,9.5721E+004           
8.8500E+001,2.3500E+001,-8.5915E+006,-2.6521E+007,1.0846E+005           
8.8500E+001,2.4500E+001,-8.5900E+006,-2.6524E+007,1.2127E+005           
8.8500E+001,2.5500E+001,-8.5891E+006,-2.6527E+007,1.3388E+005           
8.8500E+001,2.6500E+001,-8.5893E+006,-2.6529E+007,1.4698E+005           
8.8500E+001,2.7500E+001,-8.5915E+006,-2.6530E+007,1.6096E+005           
8.8500E+001,2.8500E+001,-8.5944E+006,-2.6531E+007,1.7394E+005           
8.8500E+001,2.9500E+001,-8.5993E+006,-2.6530E+007,1.8746E+005           
8.8500E+001,3.0500E+001,-8.6050E+006,-2.6527E+007,2.0090E+005           
8.8500E+001,3.1500E+001,-8.6119E+006,-2.6524E+007,2.1163E+005           
8.8500E+001,3.2500E+001,-8.6208E+006,-2.6520E+007,2.2200E+005           
8.8500E+001,3.3500E+001,-8.6305E+006,-2.6513E+007,2.3279E+005           
8.8500E+001,3.4500E+001,-8.6411E+006,-2.6505E+007,2.3981E+005           
8.8500E+001,3.5500E+001,-8.6533E+006,-2.6498E+007,2.4675E+005           
8.8500E+001,3.6500E+001,-8.6666E+006,-2.6489E+007,2.5105E+005           
8.8500E+001,3.7500E+001,-8.6807E+006,-2.6478E+007,2.5388E+005           
8.8500E+001,3.8500E+001,-8.6966E+006,-2.6470E+007,2.5446E+005           
8.8500E+001,3.9500E+001,-8.7117E+006,-2.6458E+007,2.5223E+005           
8.8500E+001,4.0500E+001,-8.7266E+006,-2.6445E+007,2.4787E+005           
8.8500E+001,4.1500E+001,-8.7420E+006,-2.6433E+007,2.4045E+005           
8.8500E+001,4.2500E+001,-8.7576E+006,-2.6423E+007,2.2968E+005           
8.8500E+001,4.3500E+001,-8.7722E+006,-2.6410E+007,2.1787E+005           
8.8500E+001,4.4500E+001,-8.7851E+006,-2.6398E+007,2.0373E+005           
8.8500E+001,4.5500E+001,-8.7959E+006,-2.6387E+007,1.8705E+005           
8.8500E+001,4.6500E+001,-8.8057E+006,-2.6379E+007,1.6889E+005           
8.8500E+001,4.7500E+001,-8.8130E+006,-2.6371E+007,1.5014E+005           
8.8500E+001,4.8500E+001,-8.8175E+006,-2.6362E+007,1.3064E+005           
8.8500E+001,4.9500E+001,-8.8205E+006,-2.6359E+007,1.1085E+005           
8.8500E+001,5.0500E+001,-8.8194E+006,-2.6354E+007,8.8857E+004           
8.8500E+001,5.1500E+001,-8.8177E+006,-2.6349E+007,6.7063E+004           
8.8500E+001,5.2500E+001,-8.8133E+006,-2.6347E+007,4.7350E+004           
8.8500E+001,5.3500E+001,-8.8039E+006,-2.6345E+007,2.7872E+004           
8.8500E+001,5.4500E+001,-8.7948E+006,-2.6347E+007,1.1677E+004           
8.8500E+001,5.5500E+001,-8.7849E+006,-2.6348E+007,-4.5874E+003          
8.8500E+001,5.6500E+001,-8.7722E+006,-2.6350E+007,-1.8153E+004          
8.8500E+001,5.7500E+001,-8.7570E+006,-2.6351E+007,-3.0270E+004          
8.8500E+001,5.8500E+001,-8.7423E+006,-2.6354E+007,-3.9170E+004          
8.8500E+001,5.9500E+001,-8.7273E+006,-2.6357E+007,-4.6887E+004          
8.8500E+001,6.0500E+001,-8.7122E+006,-2.6360E+007,-5.1724E+004          
8.8500E+001,6.1500E+001,-8.6968E+006,-2.6361E+007,-5.2953E+004          
8.8500E+001,6.2500E+001,-8.6816E+006,-2.6362E+007,-5.3216E+004          
8.8500E+001,6.3500E+001,-8.6669E+006,-2.6364E+007,-5.1619E+004          
8.8500E+001,6.4500E+001,-8.6534E+006,-2.6364E+007,-4.6704E+004          
8.8500E+001,6.5500E+001,-8.6414E+006,-2.6361E+007,-4.1131E+004          
8.8500E+001,6.6500E+001,-8.6311E+006,-2.6359E+007,-3.3252E+004          
8.8500E+001,6.7500E+001,-8.6220E+006,-2.6355E+007,-2.4951E+004          
8.8500E+001,6.8500E+001,-8.6148E+006,-2.6351E+007,-1.3754E+004          
8.8500E+001,6.9500E+001,-8.6096E+006,-2.6343E+007,-3.8319E+003          
8.8500E+001,7.0500E+001,-8.6055E+006,-2.6336E+007,8.3676E+003           
8.8500E+001,7.1500E+001,-8.6022E+006,-2.6328E+007,2.0064E+004           
8.8500E+001,7.2500E+001,-8.6011E+006,-2.6319E+007,3.1217E+004           
8.8500E+001,7.3500E+001,-8.6010E+006,-2.6308E+007,4.2817E+004           
8.8500E+001,7.4500E+001,-8.6028E+006,-2.6296E+007,5.3782E+004           
8.8500E+001,7.5500E+001,-8.6054E+006,-2.6283E+007,6.3631E+004           
8.8500E+001,7.6500E+001,-8.6100E+006,-2.6271E+007,7.2933E+004           
8.8500E+001,7.7500E+001,-8.6156E+006,-2.6257E+007,8.2011E+004           
8.8500E+001,7.8500E+001,-8.6215E+006,-2.6244E+007,9.0159E+004           
8.8500E+001,7.9500E+001,-8.6279E+006,-2.6228E+007,9.6934E+004           
8.8500E+001,8.0500E+001,-8.6356E+006,-2.6213E+007,1.0220E+005           
8.8500E+001,8.1500E+001,-8.6437E+006,-2.6199E+007,1.0681E+005           
8.8500E+001,8.2500E+001,-8.6523E+006,-2.6184E+007,1.1016E+005           
8.8500E+001,8.3500E+001,-8.6608E+006,-2.6168E+007,1.1198E+005           
8.8500E+001,8.4500E+001,-8.6696E+006,-2.6153E+007,1.1256E+005           
8.8500E+001,8.5500E+001,-8.6780E+006,-2.6139E+007,1.1163E+005           
8.8500E+001,8.6500E+001,-8.6856E+006,-2.6123E+007,1.0975E+005           
8.8500E+001,8.7500E+001,-8.6931E+006,-2.6109E+007,1.0644E+005           
8.8500E+001,8.8500E+001,-8.7001E+006,-2.6095E+007,1.0175E+005           
8.8500E+001,8.9500E+001,-8.7064E+006,-2.6082E+007,9.6171E+004           
8.8500E+001,9.0500E+001,-8.7117E+006,-2.6069E+007,8.9586E+004           
8.8500E+001,9.1500E+001,-8.7155E+006,-2.6056E+007,8.2030E+004           
8.8500E+001,9.2500E+001,-8.7184E+006,-2.6046E+007,7.3294E+004           
8.8500E+001,9.3500E+001,-8.7193E+006,-2.6035E+007,6.3893E+004           
8.8500E+001,9.4500E+001,-8.7187E+006,-2.6026E+007,5.4195E+004           
8.8500E+001,9.5500E+001,-8.7156E+006,-2.6018E+007,4.4100E+004           
8.8500E+001,9.6500E+001,-8.7097E+006,-2.6011E+007,3.3846E+004           
8.8500E+001,9.7500E+001,-8.7004E+006,-2.6005E+007,2.3959E+004           
8.8500E+001,9.8500E+001,-8.6882E+006,-2.6002E+007,1.3926E+004           
8.8500E+001,9.9500E+001,-8.6717E+006,-2.6000E+007,4.4864E+003          
8.9500E+001,5.0000E-001,-8.6693E+006,-2.6458E+007,-5.7874E+002           
8.9500E+001,1.5000E+000,-8.6691E+006,-2.6459E+007,-4.0880E+002           
8.9500E+001,2.5000E+000,-8.6685E+006,-2.6460E+007,-1.1441E+003           
8.9500E+001,3.5000E+000,-8.6673E+006,-2.6461E+007,-7.3859E+002           
8.9500E+001,4.5000E+000,-8.6657E+006,-2.6463E+007,9.9365E+001            
8.9500E+001,5.5000E+000,-8.6637E+006,-2.6465E+007,6.6102E+002            
8.9500E+001,6.5000E+000,-8.6613E+006,-2.6467E+007,1.3288E+003            
8.9500E+001,7.5000E+000,-8.6595E+006,-2.6469E+007,2.2296E+003            
8.9500E+001,8.5000E+000,-8.6567E+006,-2.6473E+007,4.3753E+003            
8.9500E+001,9.5000E+000,-8.6530E+006,-2.6476E+007,6.4641E+003           
8.9500E+001,1.0500E+001,-8.6493E+006,-2.6480E+007,9.5696E+003           
8.9500E+001,1.1500E+001,-8.6451E+006,-2.6483E+007,1.2807E+004           
8.9500E+001,1.2500E+001,-8.6417E+006,-2.6488E+007,1.6158E+004           
8.9500E+001,1.3500E+001,-8.6374E+006,-2.6491E+007,2.0849E+004           
8.9500E+001,1.4500E+001,-8.6325E+006,-2.6495E+007,2.6672E+004           
8.9500E+001,1.5500E+001,-8.6284E+006,-2.6498E+007,3.3426E+004           
8.9500E+001,1.6500E+001,-8.6251E+006,-2.6502E+007,4.0980E+004           
8.9500E+001,1.7500E+001,-8.6221E+006,-2.6507E+007,4.9152E+004           
8.9500E+001,1.8500E+001,-8.6184E+006,-2.6511E+007,5.6988E+004           
8.9500E+001,1.9500E+001,-8.6149E+006,-2.6515E+007,6.5650E+004           
8.9500E+001,2.0500E+001,-8.6109E+006,-2.6517E+007,7.6117E+004           
8.9500E+001,2.1500E+001,-8.6076E+006,-2.6520E+007,8.6141E+004           
8.9500E+001,2.2500E+001,-8.6053E+006,-2.6522E+007,9.7615E+004           
8.9500E+001,2.3500E+001,-8.6041E+006,-2.6523E+007,1.0935E+005           
8.9500E+001,2.4500E+001,-8.6025E+006,-2.6523E+007,1.2156E+005           
8.9500E+001,2.5500E+001,-8.6014E+006,-2.6524E+007,1.3390E+005           
8.9500E+001,2.6500E+001,-8.6015E+006,-2.6524E+007,1.4640E+005           
8.9500E+001,2.7500E+001,-8.6035E+006,-2.6523E+007,1.5881E+005           
8.9500E+001,2.8500E+001,-8.6070E+006,-2.6520E+007,1.7105E+005           
8.9500E+001,2.9500E+001,-8.6109E+006,-2.6517E+007,1.8308E+005           
8.9500E+001,3.0500E+001,-8.6148E+006,-2.6511E+007,1.9539E+005           
8.9500E+001,3.1500E+001,-8.6212E+006,-2.6507E+007,2.0491E+005           
8.9500E+001,3.2500E+001,-8.6290E+006,-2.6501E+007,2.1469E+005           
8.9500E+001,3.3500E+001,-8.6379E+006,-2.6492E+007,2.2438E+005           
8.9500E+001,3.4500E+001,-8.6469E+006,-2.6483E+007,2.3048E+005           
8.9500E+001,3.5500E+001,-8.6571E+006,-2.6474E+007,2.3574E+005           
8.9500E+001,3.6500E+001,-8.6699E+006,-2.6464E+007,2.3905E+005           
8.9500E+001,3.7500E+001,-8.6817E+006,-2.6452E+007,2.4203E+005           
8.9500E+001,3.8500E+001,-8.6936E+006,-2.6441E+007,2.4132E+005           
8.9500E+001,3.9500E+001,-8.7065E+006,-2.6427E+007,2.3847E+005           
8.9500E+001,4.0500E+001,-8.7202E+006,-2.6415E+007,2.3364E+005           
8.9500E+001,4.1500E+001,-8.7335E+006,-2.6402E+007,2.2696E+005           
8.9500E+001,4.2500E+001,-8.7463E+006,-2.6390E+007,2.1702E+005           
8.9500E+001,4.3500E+001,-8.7582E+006,-2.6378E+007,2.0537E+005           
8.9500E+001,4.4500E+001,-8.7683E+006,-2.6366E+007,1.9214E+005           
8.9500E+001,4.5500E+001,-8.7773E+006,-2.6355E+007,1.7623E+005           
8.9500E+001,4.6500E+001,-8.7857E+006,-2.6345E+007,1.5876E+005           
8.9500E+001,4.7500E+001,-8.7926E+006,-2.6336E+007,1.4068E+005           
8.9500E+001,4.8500E+001,-8.7962E+006,-2.6328E+007,1.2154E+005           
8.9500E+001,4.9500E+001,-8.7990E+006,-2.6323E+007,1.0205E+005           
8.9500E+001,5.0500E+001,-8.7990E+006,-2.6317E+007,8.2851E+004           
8.9500E+001,5.1500E+001,-8.7960E+006,-2.6313E+007,6.2157E+004           
8.9500E+001,5.2500E+001,-8.7926E+006,-2.6311E+007,4.4807E+004           
8.9500E+001,5.3500E+001,-8.7870E+006,-2.6309E+007,2.6969E+004           
8.9500E+001,5.4500E+001,-8.7790E+006,-2.6308E+007,1.1226E+004           
8.9500E+001,5.5500E+001,-8.7690E+006,-2.6309E+007,-4.5772E+003          
8.9500E+001,5.6500E+001,-8.7589E+006,-2.6311E+007,-1.7394E+004          
8.9500E+001,5.7500E+001,-8.7466E+006,-2.6313E+007,-2.8229E+004          
8.9500E+001,5.8500E+001,-8.7329E+006,-2.6315E+007,-3.7987E+004          
8.9500E+001,5.9500E+001,-8.7209E+006,-2.6317E+007,-4.5770E+004          
8.9500E+001,6.0500E+001,-8.7083E+006,-2.6319E+007,-5.0720E+004          
8.9500E+001,6.1500E+001,-8.6948E+006,-2.6320E+007,-5.3121E+004          
8.9500E+001,6.2500E+001,-8.6820E+006,-2.6323E+007,-5.4407E+004          
8.9500E+001,6.3500E+001,-8.6696E+006,-2.6325E+007,-5.3040E+004          
8.9500E+001,6.4500E+001,-8.6587E+006,-2.6325E+007,-4.8913E+004          
8.9500E+001,6.5500E+001,-8.6480E+006,-2.6323E+007,-4.3163E+004          
8.9500E+001,6.6500E+001,-8.6380E+006,-2.6321E+007,-3.7110E+004          
8.9500E+001,6.7500E+001,-8.6298E+006,-2.6319E+007,-2.9429E+004          
8.9500E+001,6.8500E+001,-8.6240E+006,-2.6315E+007,-2.0128E+004          
8.9500E+001,6.9500E+001,-8.6190E+006,-2.6309E+007,-1.0229E+004          
8.9500E+001,7.0500E+001,-8.6152E+006,-2.6304E+007,4.0932E+002           
8.9500E+001,7.1500E+001,-8.6131E+006,-2.6296E+007,1.0380E+004           
8.9500E+001,7.2500E+001,-8.6114E+006,-2.6289E+007,2.0689E+004           
8.9500E+001,7.3500E+001,-8.6105E+006,-2.6279E+007,3.1549E+004           
